"election_id","country","year","party_name","vote_share","seats","seats_total","left_right","state_market","liberty_authority","halfdecade","party_family"
452,"Austria",1979,"Communist Party of Austria",1,0,183,0.5,1.4,3,"(1974,1979]","Communist/Socialist"
452,"Austria",1979,"Social Democratic Party of Austria",51,95,183,3.7293,3.4728,3.4766,"(1974,1979]","Social democracy"
452,"Austria",1979,"Austrian People's Party",41.9,77,183,6.4733,6.9485,7.6198,"(1974,1979]","Christian democracy"
453,"Greece",1985,"New Democracy",40.8,126,300,6.7365,6.9754,6.6712,"(1984,1989]","Christian democracy"
453,"Greece",1985,"Communist Party of Greece",9.9,12,300,1.253,0.8404,5.1503,"(1984,1989]","Communist/Socialist"
453,"Greece",1985,"Communist Party of Greece (Interior)",1.8,1,300,1.3,1.4,3,"(1984,1989]","Communist/Socialist"
453,"Greece",1985,"Panhellenic Socialist Movement",45.8,161,300,4.4968,4.8797,3.6025,"(1984,1989]","Social democracy"
455,"Canada",2000,"Co-operative Commonwealth Federation | New Democratic Party",8.51,13,301,2.46,1.9195,1.1134,"(1999,2004]","Social democracy"
455,"Canada",2000,"Liberal Party of Canada",40.85,172,301,5.0552,5.3509,3.4615,"(1999,2004]","Liberal"
455,"Canada",2000,"Quebec Bloc",10.72,38,301,3.0215,3.1207,2.2063,"(1999,2004]","Social democracy"
455,"Canada",2000,"Progressive Conservative Party of Canada",12.19,12,301,6.7112,6.9659,5.997,"(1999,2004]","Conservative"
455,"Canada",2000,"Reform Party of Canada",25.49,66,301,8.7748,8.7668,9.0688,"(1999,2004]","Conservative"
455,"Canada",2000,"Green Party of Canada",0.81,0,301,1.9018,2.2467,2.0327,"(1999,2004]","Green/Ecologist"
456,"Austria",1983,"Freedom Party of Austria",5,12,183,8.3494,6.3291,8.5149,"(1979,1984]","Right-wing"
456,"Austria",1983,"Social Democratic Party of Austria",47.6,90,183,3.7293,3.4728,3.4766,"(1979,1984]","Social democracy"
456,"Austria",1983,"Austrian People's Party",43.2,81,183,6.4733,6.9485,7.6198,"(1979,1984]","Christian democracy"
456,"Austria",1983,"Alternative List Austria",1.4,0,183,2.5,2.5,1.8,"(1979,1984]","Green/Ecologist"
456,"Austria",1983,"United Greens Austria",2,0,183,2.5,2.5,1.8,"(1979,1984]","Green/Ecologist"
458,"Italy",1984,"Republican Party",6.1,5,81,4.9704,5.8,5.1667,"(1979,1984]","Liberal"
458,"Italy",1984,"Italian Democratic Socialist Party",3.49,3,81,4.6206,3.915,2.99,"(1979,1984]","Social democracy"
458,"Italy",1984,"Federalism",0.55,1,81,NA,NA,NA,"(1979,1984]","Special issue"
458,"Italy",1984,"Italian Social Movement",6.47,5,81,9.1778,5.9,8.5,"(1979,1984]","Right-wing"
458,"Italy",1984,"South Tyrol Peoples Party",0.56,1,81,5.4,5.085,6.9,"(1979,1984]","Special issue"
458,"Italy",1984,"Venetian League",0.47,0,81,NA,NA,NA,"(1979,1984]","Special issue"
458,"Italy",1984,"Communist Party",33.33,27,81,1.6,1.4,3,"(1979,1984]","Communist/Socialist"
458,"Italy",1984,"Radicals",3.4,3,81,3.9732,7.0784,0.3338,"(1979,1984]","Social democracy"
458,"Italy",1984,"Proletarian Democracy",1.44,1,81,0.5,1.4,3,"(1979,1984]","Communist/Socialist"
458,"Italy",1984,"Italian Socialist Party",11.21,9,81,3.7722,3.5,3.5,"(1979,1984]","Social democracy"
458,"Italy",1984,"Christian Democrats",32.96,26,81,5.6611,5.7,7.2,"(1979,1984]","Christian democracy"
459,"New Zealand",1975,"Labour Party",39.7,32,87,4.483,3.9889,3.5,"(1974,1979]","Social democracy"
459,"New Zealand",1975,"National Party",47.44,55,87,6.7193,7.2299,7,"(1974,1979]","Conservative"
459,"New Zealand",1975,"Social Credit | Democratic Party",7.43,0,87,5.6,NA,NA,"(1974,1979]","Special issue"
459,"New Zealand",1975,"Values Party",5.19,0,87,2.5,2.5,1.8,"(1974,1979]","Green/Ecologist"
460,"Finland",1966,"Aland Coalition",0.3,1,200,NA,NA,NA,"(1964,1969]","Special issue"
460,"Finland",1966,"Centre Party",21.2,49,200,5.8027,4.9349,7.2203,"(1964,1969]","Agrarian"
460,"Finland",1966,"Finnish Party | True Finns",1,1,200,6.6331,4.8745,7.999,"(1964,1969]","Agrarian"
460,"Finland",1966,"Social Democratic Party of Finland",27.2,55,200,3.5595,3.5454,4.2417,"(1964,1969]","Social democracy"
460,"Finland",1966,"Swedish People's Party",5.7,11,200,6.3906,6.7295,3.8385,"(1964,1969]","Liberal"
460,"Finland",1966,"Social Democratic League of Workers and Smallholders",2.6,7,200,3.3,3.5,3.5,"(1964,1969]","Social democracy"
460,"Finland",1966,"National Coalition Party",13.8,26,200,7.2451,7.6408,5.5872,"(1964,1969]","Conservative"
460,"Finland",1966,"National Progressive Party | [Finnish] Liberal People's Party",6.5,9,200,5.7167,6.7,3.5,"(1964,1969]","Liberal"
460,"Finland",1966,"Democratic Union | Left Alliance",21.2,41,200,2.1843,1.8661,3.3406,"(1964,1969]","Communist/Socialist"
460,"Finland",1966,"Christian Democrats",0.45,0,200,7.1884,4.9438,8.3076,"(1964,1969]","Christian democracy"
462,"Lithuania",1990,"Lithuanian Green Party",NA,4,135,2.5,2.5,1.8,"(1989,1994]","Green/Ecologist"
462,"Lithuania",1990,"no party affiliation",NA,64,135,NA,NA,NA,"(1989,1994]",NA
462,"Lithuania",1990,"Lithuanian Christian Democrats",NA,2,135,6.2385,4.258,8.6845,"(1989,1994]","Christian democracy"
462,"Lithuania",1990,"Lithuanian Democratic Party",NA,3,135,5.8333,6.7,3.5,"(1989,1994]","Liberal"
462,"Lithuania",1990,"Lithuanian Social Democratic Party -- 1989",NA,9,135,4,3.5,3.5,"(1989,1994]","Social democracy"
462,"Lithuania",1990,"Communist Party of Lithuania",NA,46,135,1.3,1.4,3,"(1989,1994]","Communist/Socialist"
462,"Lithuania",1990,"Lithuanian Communist Party on the CPSU Platform",NA,7,135,1.3,1.4,3,"(1989,1994]","Communist/Socialist"
463,"Hungary",2002,"Hungarian Justice and Life Party",4.37,0,386,9.6065,3.807,9.5894,"(1999,2004]","Right-wing"
463,"Hungary",2002,"Christian Democratic People's Party",3.9,0,386,7.4,2.17,8.33,"(1999,2004]","Christian democracy"
463,"Hungary",2002,"Hungarian Democratic Forum",NA,24,386,6.4826,5.0761,6.8263,"(1999,2004]","Conservative"
463,"Hungary",2002,"Fidesz -- Hungarian Civic Union",41.07,164,386,6.5432,3.9949,7.5275,"(1999,2004]","Conservative"
463,"Hungary",2002,"Hungarian Workers' Party",2.16,0,386,0.6316,2.6842,5.809,"(1999,2004]","Communist/Socialist"
463,"Hungary",2002,"Alliance of Free Democrats",5.57,20,386,3.9659,7.7361,1.4381,"(1999,2004]","Liberal"
463,"Hungary",2002,"Hungarian Socialist Party",42.05,178,386,2.8743,5.5702,3.5897,"(1999,2004]","Social democracy"
464,"Denmark",1975,"Left Socialists",2.1,4,179,0.8,1.4,3,"(1974,1979]","Communist/Socialist"
464,"Denmark",1975,"Danish Social Liberal Party",7.1,13,179,4.8736,5.318,2.3903,"(1974,1979]","Liberal"
464,"Denmark",1975,"Conservatives",5.5,10,179,7.2186,7.2931,6.5055,"(1974,1979]","Conservative"
464,"Denmark",1975,"Schleswig Party",NA,1,179,NA,NA,NA,"(1974,1979]","Special issue"
464,"Denmark",1975,"Progress Party",13.6,24,179,9.0259,8.8396,6.6509,"(1974,1979]","Liberal"
464,"Denmark",1975,"Communist Party of Denmark",4.2,7,179,1,1.4,3,"(1974,1979]","Communist/Socialist"
464,"Denmark",1975,"Centre Democrats",2.2,3,179,5.5609,4.8029,4.9307,"(1974,1979]","Conservative"
464,"Denmark",1975,"Christian People's Party",5.3,9,179,5.6982,5.0887,7.0474,"(1974,1979]","Christian democracy"
464,"Denmark",1975,"Liberal Party",23.3,42,179,7.292,7.3696,4.9957,"(1974,1979]","Liberal"
464,"Denmark",1975,"Justice Party",1.8,0,179,6,6.7,3.5,"(1974,1979]","Liberal"
464,"Denmark",1975,"Social Democrats",29.9,53,179,3.8011,3.5292,4.2722,"(1974,1979]","Social democracy"
464,"Denmark",1975,"Greenland and Faroe Islands",NA,4,179,NA,NA,NA,"(1974,1979]",NA
464,"Denmark",1975,"Socialist Peoples Party",5,9,179,2.1347,2.1035,2.1476,"(1974,1979]","Green/Ecologist"
466,"Greece",2007,"New Democracy",41.84,152,300,6.7365,6.9754,6.6712,"(2004,2009]","Christian democracy"
466,"Greece",2007,"Communist Party of Greece",8.15,22,300,1.253,0.8404,5.1503,"(2004,2009]","Communist/Socialist"
466,"Greece",2007,"Popular Orthodox Rally",3.8,10,300,9.11,5.33,9.63,"(2004,2009]","Right-wing"
466,"Greece",2007,"Ecologist Greens",1.05,0,300,2.5,2.5,1.8,"(2004,2009]","Green/Ecologist"
466,"Greece",2007,"Panhellenic Socialist Movement",38.1,102,300,4.4968,4.8797,3.6025,"(2004,2009]","Social democracy"
466,"Greece",2007,"Coalition of the Radical Left",5.04,14,300,2.8947,2.9123,2.0066,"(2004,2009]","Communist/Socialist"
468,"Bulgaria",2007,"Democrats for a Strong Bulgaria",4.35,0,18,7.85,7.83,4.5,"(2004,2009]","Conservative"
468,"Bulgaria",2007,"Agrarian People's Union",1.54,0,18,5.5263,5.7895,5.9398,"(2004,2009]","Agrarian"
468,"Bulgaria",2007,"Union of Democratic Forces",4.74,0,18,6.1111,5.7,7.2,"(2004,2009]","Christian democracy"
468,"Bulgaria",2007,"Attack",14.2,3,18,5.46,3.25,9.17,"(2004,2009]","Right-wing"
468,"Bulgaria",2007,"National Movement Simeon II",6.27,1,18,5.7567,5.8948,4.008,"(2004,2009]","Liberal"
468,"Bulgaria",2007,"Coalition for Bulgaria | Democratic Left",21.41,5,18,2.8982,2.9629,5.741,"(2004,2009]","Social democracy"
468,"Bulgaria",2007,"Party of Bulgarian Social Democrats",1.94,0,18,3.7778,4.6316,3.4211,"(2004,2009]","Social democracy"
468,"Bulgaria",2007,"Movement for Rights and Freedoms",20.26,4,18,4.5828,4.413,6.229,"(2004,2009]","Liberal"
468,"Bulgaria",2007,"Citizens for European Development of Bulgaria",21.68,5,18,7.4,6.4,7,"(2004,2009]","Conservative"
469,"Ireland",1957,"no party affiliation",NA,9,147,NA,NA,NA,"(1954,1959]",NA
469,"Ireland",1957,"Republican Party",1.68,1,147,7.4,6.4,7,"(1954,1959]","Conservative"
469,"Ireland",1957,"Fianna Fail",48.33,78,147,6.0713,5.8991,6.9898,"(1954,1959]","Conservative"
469,"Ireland",1957,"Labour Party",9.11,12,147,3.6252,3.353,3.1071,"(1954,1959]","Social democracy"
469,"Ireland",1957,"Sinn Fein The Workers' Party",5.35,4,147,1.3,1.4,3,"(1954,1959]","Communist/Socialist"
469,"Ireland",1957,"Party of the Land",2.36,3,147,5.3,4.9,6.5,"(1954,1959]","Agrarian"
469,"Ireland",1957,"Fine Gael (Familiy of the Irish)",26.63,40,147,6.4372,6.1603,5.787,"(1954,1959]","Christian democracy"
469,"Ireland",1957,"no seat",0.39,0,147,NA,NA,NA,"(1954,1959]",NA
472,"Sweden",1991,"Christian Democrats",7.1,26,349,7.195,6.7938,7.9997,"(1989,1994]","Christian democracy"
472,"Sweden",1991,"Moderate Party",21.9,80,349,7.8907,8.4089,5.6977,"(1989,1994]","Conservative"
472,"Sweden",1991,"Left Party (Communists)",4.5,16,349,1.5464,1.4121,2.4562,"(1989,1994]","Communist/Socialist"
472,"Sweden",1991,"People's Party",9.1,33,349,6.2906,7.3062,2.8515,"(1989,1994]","Liberal"
472,"Sweden",1991,"Social Democrats",37.7,138,349,3.4447,3.5655,4.4407,"(1989,1994]","Social democracy"
472,"Sweden",1991,"New Democracy",6.7,25,349,8.9944,8,6,"(1989,1994]","Right-wing"
472,"Sweden",1991,"Greens",3.4,0,349,3.3789,3.3866,2.5198,"(1989,1994]","Green/Ecologist"
472,"Sweden",1991,"Centre Party",8.5,31,349,5.8084,5.9903,6.0583,"(1989,1994]","Agrarian"
473,"Sweden",1979,"Christian Democrats",1.4,0,349,7.195,6.7938,7.9997,"(1974,1979]","Christian democracy"
473,"Sweden",1979,"Moderate Party",20.3,73,349,7.8907,8.4089,5.6977,"(1974,1979]","Conservative"
473,"Sweden",1979,"Left Party (Communists)",5.6,20,349,1.5464,1.4121,2.4562,"(1974,1979]","Communist/Socialist"
473,"Sweden",1979,"People's Party",10.6,38,349,6.2906,7.3062,2.8515,"(1974,1979]","Liberal"
473,"Sweden",1979,"Social Democrats",43.2,154,349,3.4447,3.5655,4.4407,"(1974,1979]","Social democracy"
473,"Sweden",1979,"Centre Party",18.1,64,349,5.8084,5.9903,6.0583,"(1974,1979]","Agrarian"
474,"Spain",1989,"Ruiz-Mateos List",3.89,2,60,NA,NA,NA,"(1984,1989]","Special issue"
474,"Spain",1989,"Communist Party | United Left",6.14,4,60,2.0183,1.8937,1.7351,"(1984,1989]","Communist/Socialist"
474,"Spain",1989,"Left of the Peoples",1.85,1,60,NA,NA,NA,"(1984,1989]","Special issue"
474,"Spain",1989,"Andalusian Party",1.88,1,60,4.85,4.86,4.43,"(1984,1989]","Social democracy"
474,"Spain",1989,"Democratic and Social Centre",7.24,5,60,6.2,5.7,7.2,"(1984,1989]","Christian democracy"
474,"Spain",1989,"People's Alliance-Party",21.68,15,60,7.5969,7.619,7.8127,"(1984,1989]","Conservative"
474,"Spain",1989,"For the Europe of the Peoples",1.53,1,60,NA,NA,NA,"(1984,1989]","Special issue"
474,"Spain",1989,"Convergence and Union",4.26,2,60,6.2564,6.3998,6.1104,"(1984,1989]","Conservative"
474,"Spain",1989,"Spanish Socialist Workers Party",40.08,27,60,3.7377,4.0098,3.0399,"(1984,1989]","Social democracy"
474,"Spain",1989,"United People",1.72,1,60,0.5909,1.8,4.3889,"(1984,1989]","Special issue"
474,"Spain",1989,"Workers' Party of Spain -- Communist Unity",1.26,0,60,1.3,1.4,3,"(1984,1989]","Communist/Socialist"
474,"Spain",1989,"European-Nationalist Coalition",1.94,1,60,NA,NA,NA,"(1984,1989]","Special issue"
474,"Spain",1989,"Greens Ecologists",1.03,0,60,2.5,2.5,1.8,"(1984,1989]","Green/Ecologist"
474,"Spain",1989,"Confederation of the Greens",1.05,0,60,2.5,2.5,1.8,"(1984,1989]","Green/Ecologist"
475,"Greece",2000,"New Democracy",42.74,125,300,6.7365,6.9754,6.6712,"(1999,2004]","Christian democracy"
475,"Greece",2000,"Communist Party of Greece",5.52,11,300,1.253,0.8404,5.1503,"(1999,2004]","Communist/Socialist"
475,"Greece",2000,"Democratic Social Movement",2.69,0,300,2.3,1.8286,5.5493,"(1999,2004]","Social democracy"
475,"Greece",2000,"Panhellenic Socialist Movement",43.79,158,300,4.4968,4.8797,3.6025,"(1999,2004]","Social democracy"
475,"Greece",2000,"Coalition of the Left",3.2,6,300,2.7683,2.6259,2.0238,"(1999,2004]","Communist/Socialist"
477,"Poland",1997,"National Party of Pensioners and Retired",2.18,0,460,NA,NA,NA,"(1994,1999]","Special issue"
477,"Poland",1997,"Movement for the Reconstruction of Poland",5.56,6,460,5.7895,5.2632,7,"(1994,1999]","Conservative"
477,"Poland",1997,"Democratic Left Alliance",27.13,164,460,2.8299,3.8505,1.8801,"(1994,1999]","Social democracy"
477,"Poland",1997,"Polish People's Party",7.31,27,460,4.1856,2.8942,6.5491,"(1994,1999]","Agrarian"
477,"Poland",1997,"Labour Union",4.74,0,460,2.0348,1.8898,1.3726,"(1994,1999]","Social democracy"
477,"Poland",1997,"German minority",0.4,2,460,NA,NA,NA,"(1994,1999]","Special issue"
477,"Poland",1997,"Democratic | Freedom | Union",13.37,60,460,5.2295,7.3132,2.1208,"(1994,1999]","Liberal"
477,"Poland",1997,"National Agreement of Pensioners and Retired of the Republic Poland",1.63,0,460,NA,NA,NA,"(1994,1999]","Special issue"
477,"Poland",1997,"Solidarity Electoral Action",33.83,201,460,7.1286,4.6148,8.1427,"(1994,1999]","Christian democracy"
477,"Poland",1997,"Real Politics Union | Congress of the New Right",2.033,0,460,9.7368,9.4737,8.1579,"(1994,1999]","Conservative"
477,"Poland",1997,"National Christian Democratic -- Block for Poland",1.36,0,460,6.2,5.7,7.2,"(1994,1999]","Christian democracy"
479,"France",1997,"Rally for the Republic",15.67,139,577,7.4997,6.5934,7.1854,"(1994,1999]","Conservative"
479,"France",1997,"National Front",14.95,1,577,9.6854,7.4011,9.2889,"(1994,1999]","Right-wing"
479,"France",1997,"other right",6.61,6,577,7.6583,9,9,"(1994,1999]","Conservative"
479,"France",1997,"Union for French Democracy | Democratic Movement",14.23,111,577,6.1017,6.2021,5.4999,"(1994,1999]","Conservative"
479,"France",1997,"French Communist Party",9.93,39,577,1.3741,1.056,4.5083,"(1994,1999]","Communist/Socialist"
479,"France",1997,"Greens",6.84,8,577,3.155,2.8774,1.4772,"(1994,1999]","Green/Ecologist"
479,"France",1997,"others",1.4,1,577,NA,NA,NA,"(1994,1999]",NA
479,"France",1997,"Radical Party of the Left",1.44,13,577,4.0813,4.1676,4.2381,"(1994,1999]","Social democracy"
479,"France",1997,"Socialist Party",23.5,252,577,3.2493,3.248,2.9367,"(1994,1999]","Social democracy"
479,"France",1997,"other far-left",2.53,0,577,1.3,1.4,3,"(1994,1999]","Communist/Socialist"
479,"France",1997,"Citizens' Movement",2.8,7,577,1.3,1.4,3,"(1994,1999]","Communist/Socialist"
480,"Portugal",1987,"Democratic and Social Centre -- People's Party",4.54,4,250,8.0222,8.1963,8.9916,"(1984,1989]","Christian democracy"
480,"Portugal",1987,"Popular Democratic Union",0.91,0,250,1.3,1.4,3,"(1984,1989]","Communist/Socialist"
480,"Portugal",1987,"Democratic Renewal Party",5.02,7,250,3.3,3.5,3.5,"(1984,1989]","Social democracy"
480,"Portugal",1987,"Portuguese Communist Party",NA,28,250,2.1754,1.6343,1.6291,"(1984,1989]","Communist/Socialist"
480,"Portugal",1987,"Socialist Party",22.74,60,250,4.0492,4.2716,3.5411,"(1984,1989]","Social democracy"
480,"Portugal",1987,"Democratic Intervention",NA,2,250,3.3,3.5,3.5,"(1984,1989]","Social democracy"
480,"Portugal",1987,"Social Democratic Party",51.34,148,250,6.2949,6.8488,7.0224,"(1984,1989]","Liberal"
480,"Portugal",1987,"Unified Democratic Coalition",12.41,NA,250,2.2233,1.48,2.6433,"(1984,1989]","Communist/Socialist"
480,"Portugal",1987,"Ecology Party -- Greens",NA,1,250,1.6579,2.1711,1.3158,"(1984,1989]","Green/Ecologist"
482,"Greece",1999,"New Democracy",36,9,25,6.7365,6.9754,6.6712,"(1994,1999]","Christian democracy"
482,"Greece",1999,"Communist Party of Greece",8.67,3,25,1.253,0.8404,5.1503,"(1994,1999]","Communist/Socialist"
482,"Greece",1999,"Democratic Social Movement",6.85,2,25,2.3,1.8286,5.5493,"(1994,1999]","Social democracy"
482,"Greece",1999,"Panhellenic Socialist Movement",32.91,9,25,4.4968,4.8797,3.6025,"(1994,1999]","Social democracy"
482,"Greece",1999,"Political Spring",2.28,0,25,7.5714,6.7143,7,"(1994,1999]","Conservative"
482,"Greece",1999,"Coalition of the Left",5.16,2,25,2.7683,2.6259,2.0238,"(1994,1999]","Communist/Socialist"
482,"Greece",1999,"The Liberals",1.62,0,25,6,6.7,3.5,"(1994,1999]","Liberal"
482,"Greece",1999,"Party of Greek Hunters",1,0,25,7.4,6.4,7,"(1994,1999]","Conservative"
483,"Malta",1996,"Democratic Alternative",1.46,0,69,3.7895,3.2632,4.6316,"(1994,1999]","Green/Ecologist"
483,"Malta",1996,"Nationalist Party",47.8,34,69,5.7143,4.6617,6.9173,"(1994,1999]","Conservative"
483,"Malta",1996,"Malta Labour Party",50.7,35,69,4.2105,5.1128,6.3158,"(1994,1999]","Social democracy"
484,"Germany",1983,"Free Democratic Party",7,34,498,5.9233,8.2173,3.0695,"(1979,1984]","Liberal"
484,"Germany",1983,"Social Democratic Party of Germany",38.2,193,498,3.6451,3.8443,3.9791,"(1979,1984]","Social democracy"
484,"Germany",1983,"Alliance 90 / Greens",5.6,27,498,2.9308,4.3268,1.3251,"(1979,1984]","Green/Ecologist"
484,"Germany",1983,"Christian Democratic Union",38.2,191,498,6.2503,6.3498,6.9333,"(1979,1984]","Christian democracy"
484,"Germany",1983,"Christian Social Union",10.6,53,498,7.2871,6.5615,7.8675,"(1979,1984]","Christian democracy"
484,"Germany",1983,"National Democratic Party",0.2,0,498,9.8246,4.2105,9.4219,"(1979,1984]","Right-wing"
486,"Belgium",2010,"Confederated ecologists for the organisation of original struggles",4.8,8,150,2.641,2.3887,1.3744,"(2009,2014]","Green/Ecologist"
486,"Belgium",2010,"List Dedecker | Libertarian, Direct, Democratic",2.31,1,150,6,6.7,3.5,"(2009,2014]","Liberal"
486,"Belgium",2010,"Workers' Party of Belgium",1.55,0,150,1.3,1.4,3,"(2009,2014]","Communist/Socialist"
486,"Belgium",2010,"People's Party",1.29,1,150,7.4,6.4,7,"(2009,2014]","Conservative"
486,"Belgium",2010,"New Flemish Alliance",17.4,27,150,6.5321,5.8809,6.06,"(2009,2014]","Conservative"
486,"Belgium",2010,"Flemish Christian Peoples Party",10.85,17,150,5.7667,5.5876,7.2083,"(2009,2014]","Christian democracy"
486,"Belgium",2010,"Reformist Movement",9.28,18,150,6.6889,7.1934,4.2102,"(2009,2014]","Liberal"
486,"Belgium",2010,"Flemish Block",7.76,12,150,9.6622,7.695,9.5234,"(2009,2014]","Right-wing"
486,"Belgium",2010,"Socialist Party",9.24,13,150,3.2459,3.0183,3.0805,"(2009,2014]","Social democracy"
486,"Belgium",2010,"Party of Liberty and Progress | Flemish Liberals and Democrats",8.64,13,150,7.0053,7.7639,3.7139,"(2009,2014]","Liberal"
486,"Belgium",2010,"Francophone Christian Social Party -- Humanist Democratic Centre",5.52,9,150,5.4974,5.3711,6.6409,"(2009,2014]","Christian democracy"
486,"Belgium",2010,"Socialist Party [Francophone]",13.7,26,150,2.9307,2.5938,3.1712,"(2009,2014]","Social democracy"
486,"Belgium",2010,"Agalev -- Green",4.38,5,150,2.5762,2.0089,1.0234,"(2009,2014]","Green/Ecologist"
487,"Czech Republic",2002,"Green Party",2.36,0,200,4.123,3.8917,1.8596,"(1999,2004]","Green/Ecologist"
487,"Czech Republic",2002,"Freedom Union",NA,9,200,7.2204,7.5343,2.3792,"(1999,2004]","Liberal"
487,"Czech Republic",2002,"Czech Social Democratic Party",30.2,70,200,3.0463,3.0031,4.2463,"(1999,2004]","Social democracy"
487,"Czech Republic",2002,"Civic Democratic Party",24.47,58,200,7.3637,7.8985,4.0087,"(1999,2004]","Conservative"
487,"Czech Republic",2002,"Communist Party of Bohemia and Moravia",18.51,41,200,0.7498,1.2243,6.4265,"(1999,2004]","Communist/Socialist"
